timestep,junctionid,edge1_vehicle_count,edge2_vehicle_count,edge1_waiting_vehicle_count,edge2_waiting_vehicle_count,edge1_light_state,edge2_light_state,nextswitchtime,edge1_congestion,edge2_congestion
2873,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,1,r,G,4.0,Non-Congested,Non-Congested
2874,132200274,1,3,0,3,G,r,3.0,Non-Congested,Congested
2874,181747232,3,2,2,2,r,G,1.0,Non-Congested,Non-Congested
2874,cluster_1420096799_47154676,1,0,0,0,r,G,0.0,Non-Congested,Non-Congested
2874,cluster_181310323_5380872437,1,0,0,0,G,r,2.0,Non-Congested,Non-Congested
2874,cluster_2455590523_389713_47212064,0,1,0,1,r,r,0.0,Non-Congested,Congested
2874,cluster_2461783448_38980632_5243070374,11,9,11,9,r,G,4.0,Congested,Non-Congested
2874,cluster_2461880040_2461880142_8131892137,2,3,0,0,r,G,0.0,Non-Congested,Non-Congested
2874,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,r,G,3.0,Non-Congested,Non-Congested
2875,132200274,0,3,0,3,G,r,2.0,Non-Congested,Congested
2875,181747232,4,3,2,2,r,G,0.0,Non-Congested,Non-Congested
2875,cluster_1420096799_47154676,1,0,0,0,r,y,3.0,Non-Congested,Non-Congested
2875,cluster_181310323_5380872437,1,1,0,0,G,r,1.0,Non-Congested,Non-Congested
2875,cluster_2455590523_389713_47212064,0,1,0,1,r,r,3.0,Non-Congested,Congested
2875,cluster_2461783448_38980632_5243070374,11,9,11,9,r,G,3.0,Congested,Non-Congested
2875,cluster_2461880040_2461880142_8131892137,3,4,0,0,r,G,1.0,Non-Congested,Non-Congested
2875,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,r,G,2.0,Non-Congested,Non-Congested
2876,132200274,0,3,0,3,G,r,1.0,Non-Congested,Congested
2876,181747232,4,3,2,2,r,y,3.0,Non-Congested,Non-Congested
2876,cluster_1420096799_47154676,1,0,0,0,r,y,2.0,Non-Congested,Non-Congested
2876,cluster_181310323_5380872437,0,1,0,0,G,r,0.0,Non-Congested,Non-Congested
2876,cluster_2455590523_389713_47212064,0,1,0,1,r,r,2.0,Non-Congested,Congested
2876,cluster_2461783448_38980632_5243070374,11,9,11,9,r,G,2.0,Congested,Non-Congested
2876,cluster_2461880040_2461880142_8131892137,3,3,0,0,r,G,0.0,Non-Congested,Non-Congested
2876,cluster_2461880136_4910664147_50607912_8131882097,0,1,0,0,r,G,1.0,Non-Congested,Non-Congested
2877,132200274,0,3,0,3,G,r,0.0,Non-Congested,Congested
2877,181747232,4,3,2,2,r,y,2.0,Non-Congested,Non-Congested
2877,cluster_1420096799_47154676,1,0,0,0,r,y,1.0,Non-Congested,Non-Congested
2877,cluster_181310323_5380872437,0,1,0,0,y,r,3.0,Non-Congested,Non-Congested
2877,cluster_2455590523_389713_47212064,1,1,0,1,r,r,1.0,Non-Congested,Congested
2877,cluster_2461783448_38980632_5243070374,11,9,11,9,r,G,1.0,Congested,Non-Congested
2877,cluster_2461880040_2461880142_8131892137,3,4,0,0,r,G,0.0,Non-Congested,Non-Congested
2877,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,r,G,0.0,Non-Congested,Non-Congested
2878,132200274,0,3,0,3,y,r,2.0,Non-Congested,Congested
2878,181747232,4,3,2,2,r,y,1.0,Non-Congested,Non-Congested
2878,cluster_1420096799_47154676,1,0,0,0,r,y,0.0,Non-Congested,Non-Congested
2878,cluster_181310323_5380872437,0,1,0,0,y,r,2.0,Non-Congested,Non-Congested
2878,cluster_2455590523_389713_47212064,1,1,0,1,r,r,0.0,Non-Congested,Congested
2878,cluster_2461783448_38980632_5243070374,11,9,11,9,r,G,0.0,Congested,Non-Congested
2878,cluster_2461880040_2461880142_8131892137,4,4,0,0,r,G,1.0,Non-Congested,Non-Congested
2878,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,r,y,2.0,Non-Congested,Non-Congested
2879,132200274,0,3,0,3,y,r,1.0,Non-Congested,Congested
2879,181747232,4,3,2,2,r,y,0.0,Non-Congested,Non-Congested
2879,cluster_181310323_5380872437,0,1,0,0,y,r,1.0,Non-Congested,Non-Congested
2879,cluster_2455590523_389713_47212064,2,0,0,0,r,G,4.0,Non-Congested,Congested
2879,cluster_2461783448_38980632_5243070374,11,9,11,9,r,y,4.0,Congested,Non-Congested
2879,cluster_2461880040_2461880142_8131892137,4,4,0,0,r,G,0.0,Non-Congested,Non-Congested
2879,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,r,y,1.0,Non-Congested,Non-Congested
2880,132200274,0,3,0,3,y,r,0.0,Non-Congested,Congested
2880,181747232,3,2,0,0,G,r,6.0,Non-Congested,Non-Congested
2880,cluster_181310323_5380872437,1,1,0,1,y,r,0.0,Non-Congested,Non-Congested
2880,cluster_2455590523_389713_47212064,1,0,0,0,r,G,3.0,Non-Congested,Non-Congested
2880,cluster_2461783448_38980632_5243070374,11,9,11,9,r,y,3.0,Congested,Non-Congested
2880,cluster_2461880040_2461880142_8131892137,4,4,0,0,r,G,0.0,Non-Congested,Non-Congested
2880,cluster_2461880136_4910664147_50607912_8131882097,0,2,0,0,r,y,0.0,Non-Congested,Non-Congested
2881,132200274,0,3,0,3,r,G,4.0,Non-Congested,Congested
2881,181747232,2,1,0,0,G,r,5.0,Non-Congested,Non-Congested
2881,cluster_181310323_5380872437,1,1,0,0,r,G,4.0,Non-Congested,Non-Congested
2881,cluster_2455590523_389713_47212064,1,0,0,0,r,G,2.0,Non-Congested,Non-Congested
2881,cluster_2461783448_38980632_5243070374,11,9,11,9,r,y,2.0,Congested,Non-Congested
2881,cluster_2461880040_2461880142_8131892137,4,4,0,0,r,y,4.0,Non-Congested,Non-Congested
2881,cluster_2461880136_4910664147_50607912_8131882097,0,3,0,1,r,r,0.0,Non-Congested,Non-Congested
2882,132200274,0,3,0,3,r,G,3.0,Non-Congested,Congested
2882,181747232,2,1,0,0,G,r,4.0,Non-Congested,Non-Congested
2882,cluster_181310323_5380872437,2,0,0,0,r,G,3.0,Non-Congested,Non-Congested
2882,cluster_2455590523_389713_47212064,1,0,0,0,r,G,1.0,Non-Congested,Non-Congested
2882,cluster_2461783448_38980632_5243070374,11,9,11,9,r,y,1.0,Congested,Non-Congested
2882,cluster_2461880040_2461880142_8131892137,3,3,0,0,r,y,3.0,Non-Congested,Non-Congested
2882,cluster_2461880136_4910664147_50607912_8131882097,0,3,0,1,G,r,4.0,Non-Congested,Non-Congested
2883,132200274,0,3,0,3,r,G,2.0,Non-Congested,Congested
2883,181747232,2,1,0,0,G,r,3.0,Non-Congested,Non-Congested
2883,cluster_181310323_5380872437,2,0,0,0,r,G,2.0,Non-Congested,Non-Congested
2883,cluster_2455590523_389713_47212064,1,0,1,0,r,G,0.0,Non-Congested,Non-Congested
2883,cluster_2461783448_38980632_5243070374,11,9,11,9,r,y,0.0,Congested,Non-Congested
2883,cluster_2461880040_2461880142_8131892137,3,3,0,0,r,y,2.0,Non-Congested,Non-Congested
2883,cluster_2461880136_4910664147_50607912_8131882097,0,3,0,1,G,r,3.0,Non-Congested,Non-Congested
2884,132200274,0,3,0,3,r,G,1.0,Non-Congested,Congested
2884,181747232,2,1,0,0,G,r,2.0,Non-Congested,Non-Congested
2884,cluster_181310323_5380872437,2,0,0,0,r,G,1.0,Non-Congested,Non-Congested
2884,cluster_2455590523_389713_47212064,1,1,1,0,r,G,0.0,Non-Congested,Non-Congested
2884,cluster_2461783448_38980632_5243070374,11,9,11,9,G,r,4.0,Congested,Non-Congested
2884,cluster_2461880040_2461880142_8131892137,2,3,0,0,r,y,1.0,Non-Congested,Non-Congested
2884,cluster_2461880136_4910664147_50607912_8131882097,0,3,0,1,G,r,2.0,Non-Congested,Non-Congested
2885,132200274,0,3,0,3,r,G,0.0,Non-Congested,Congested
2885,181747232,1,0,0,0,G,r,1.0,Non-Congested,Non-Congested
2885,cluster_181310323_5380872437,2,0,0,0,r,G,0.0,Non-Congested,Non-Congested
2885,cluster_2455590523_389713_47212064,1,0,1,0,r,G,0.0,Non-Congested,Non-Congested
2885,cluster_2461783448_38980632_5243070374,11,9,11,9,G,r,3.0,Congested,Non-Congested
2885,cluster_2461880040_2461880142_8131892137,2,3,0,0,r,y,0.0,Non-Congested,Non-Congested
2885,cluster_2461880136_4910664147_50607912_8131882097,0,3,0,1,G,r,1.0,Non-Congested,Non-Congested
2886,132200274,0,3,0,3,r,y,2.0,Non-Congested,Congested
2886,181747232,1,0,0,0,G,r,0.0,Non-Congested,Non-Congested
2886,cluster_181310323_5380872437,2,0,0,0,r,y,3.0,Non-Congested,Non-Congested
2886,cluster_2455590523_389713_47212064,1,0,1,0,r,y,3.0,Non-Congested,Non-Congested
2886,cluster_2461783448_38980632_5243070374,11,9,11,9,G,r,2.0,Congested,Non-Congested
2886,cluster_2461880040_2461880142_8131892137,1,2,0,0,r,r,4.0,Non-Congested,Congested
2886,cluster_2461880136_4910664147_50607912_8131882097,0,3,0,1,G,r,0.0,Non-Congested,Non-Congested
2887,132200274,0,3,0,3,r,y,1.0,Non-Congested,Congested
2887,181747232,1,0,0,0,y,r,3.0,Non-Congested,Non-Congested
2887,cluster_181310323_5380872437,3,0,0,0,r,y,2.0,Non-Congested,Non-Congested
2887,cluster_2455590523_389713_47212064,1,1,1,0,r,y,2.0,Non-Congested,Non-Congested
2887,cluster_2461783448_38980632_5243070374,11,9,11,9,G,r,1.0,Congested,Non-Congested
2887,cluster_2461880040_2461880142_8131892137,1,2,0,0,r,r,3.0,Non-Congested,Congested
2887,cluster_2461880136_4910664147_50607912_8131882097,0,3,0,1,y,r,2.0,Non-Congested,Non-Congested
2888,132200274,0,3,0,3,r,y,0.0,Non-Congested,Congested
2888,181747232,1,0,0,0,y,r,2.0,Non-Congested,Non-Congested
2888,cluster_181310323_5380872437,3,0,1,0,r,y,1.0,Non-Congested,Non-Congested
2888,cluster_2455590523_389713_47212064,1,1,1,0,r,y,1.0,Non-Congested,Non-Congested
2888,cluster_2461783448_38980632_5243070374,11,9,11,9,G,r,0.0,Congested,Non-Congested
2888,cluster_2461880040_2461880142_8131892137,0,2,0,0,r,r,2.0,Non-Congested,Congested
2888,cluster_2461880136_4910664147_50607912_8131882097,1,3,0,1,y,r,1.0,Non-Congested,Non-Congested
2889,132200274,0,3,0,3,G,r,4.0,Non-Congested,Congested
2889,181747232,2,0,0,0,y,r,1.0,Non-Congested,Non-Congested
2889,cluster_181310323_5380872437,3,0,1,0,r,y,0.0,Non-Congested,Non-Congested
2889,cluster_2455590523_389713_47212064,1,1,1,0,r,y,0.0,Non-Congested,Non-Congested
2889,cluster_2461783448_38980632_5243070374,11,10,11,9,G,r,4.0,Congested,Non-Congested
2889,cluster_2461880040_2461880142_8131892137,0,2,0,1,r,r,1.0,Non-Congested,Congested
2889,cluster_2461880136_4910664147_50607912_8131882097,1,3,0,2,y,r,0.0,Non-Congested,Non-Congested
2890,132200274,0,3,0,3,G,r,3.0,Non-Congested,Congested
2890,181747232,2,0,0,0,y,r,0.0,Non-Congested,Non-Congested
2890,cluster_181310323_5380872437,2,0,1,0,G,r,6.0,Non-Congested,Non-Congested
2890,cluster_2455590523_389713_47212064,0,1,0,0,G,r,4.0,Non-Congested,Non-Congested
2890,cluster_2461783448_38980632_5243070374,11,10,11,9,G,r,3.0,Congested,Non-Congested
2890,cluster_2461880040_2461880142_8131892137,0,2,0,1,r,r,0.0,Non-Congested,Congested
2890,cluster_2461880136_4910664147_50607912_8131882097,1,2,0,0,r,G,4.0,Non-Congested,Non-Congested
2891,132200274,0,3,0,3,G,r,2.0,Non-Congested,Congested
2891,181747232,2,0,0,0,r,G,6.0,Non-Congested,Congested
2891,cluster_181310323_5380872437,2,0,0,0,G,r,5.0,Non-Congested,Non-Congested
2891,cluster_2455590523_389713_47212064,0,1,0,0,G,r,3.0,Non-Congested,Non-Congested
2891,cluster_2461783448_38980632_5243070374,11,10,11,9,G,r,2.0,Congested,Non-Congested
2891,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2891,cluster_2461880136_4910664147_50607912_8131882097,1,1,1,0,r,G,3.0,Non-Congested,Non-Congested
2892,132200274,0,3,0,3,G,r,1.0,Non-Congested,Congested
2892,181747232,2,0,0,0,r,G,5.0,Non-Congested,Non-Congested
2892,cluster_181310323_5380872437,2,0,0,0,G,r,4.0,Non-Congested,Non-Congested
2892,cluster_2455590523_389713_47212064,0,1,0,0,G,r,2.0,Non-Congested,Non-Congested
2892,cluster_2461783448_38980632_5243070374,11,9,11,9,G,r,1.0,Congested,Non-Congested
2892,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2892,cluster_2461880136_4910664147_50607912_8131882097,1,2,1,0,r,G,2.0,Non-Congested,Non-Congested
2893,132200274,0,3,0,3,G,r,0.0,Non-Congested,Congested
2893,181747232,3,1,0,0,r,G,4.0,Non-Congested,Non-Congested
2893,cluster_1420096799_47154676,0,1,0,0,r,r,3.0,Non-Congested,Non-Congested
2893,cluster_181310323_5380872437,2,0,0,0,G,r,3.0,Non-Congested,Non-Congested
2893,cluster_2455590523_389713_47212064,0,1,0,0,G,r,1.0,Non-Congested,Non-Congested
2893,cluster_2461783448_38980632_5243070374,11,9,11,9,G,r,0.0,Congested,Non-Congested
2893,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2893,cluster_2461880136_4910664147_50607912_8131882097,1,1,1,0,r,G,1.0,Non-Congested,Non-Congested
2894,132200274,0,3,0,3,y,r,2.0,Non-Congested,Congested
2894,181747232,3,1,0,0,r,G,3.0,Non-Congested,Non-Congested
2894,cluster_1420096799_47154676,0,1,0,0,r,r,2.0,Non-Congested,Non-Congested
2894,cluster_181310323_5380872437,2,0,0,0,G,r,2.0,Non-Congested,Non-Congested
2894,cluster_2455590523_389713_47212064,0,2,0,0,G,r,0.0,Non-Congested,Non-Congested
2894,cluster_2461783448_38980632_5243070374,11,9,11,9,G,r,9.0,Congested,Non-Congested
2894,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2894,cluster_2461880136_4910664147_50607912_8131882097,1,1,1,0,r,G,0.0,Non-Congested,Non-Congested
2895,132200274,0,3,0,3,y,r,1.0,Non-Congested,Congested
2895,181747232,3,1,0,0,r,G,2.0,Non-Congested,Non-Congested
2895,cluster_1420096799_47154676,0,1,0,0,r,r,1.0,Non-Congested,Non-Congested
2895,cluster_181310323_5380872437,2,1,0,0,G,r,1.0,Non-Congested,Non-Congested
2895,cluster_2455590523_389713_47212064,0,3,0,0,y,r,3.0,Non-Congested,Congested
2895,cluster_2461783448_38980632_5243070374,11,9,11,9,G,r,8.0,Congested,Non-Congested
2895,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2895,cluster_2461880136_4910664147_50607912_8131882097,1,1,1,0,r,y,2.0,Non-Congested,Non-Congested
2896,132200274,0,3,0,3,y,r,0.0,Non-Congested,Congested
2896,181747232,3,1,0,0,r,G,1.0,Non-Congested,Non-Congested
2896,cluster_1420096799_47154676,0,1,0,1,r,r,0.0,Non-Congested,Non-Congested
2896,cluster_181310323_5380872437,2,1,0,0,G,r,0.0,Non-Congested,Non-Congested
2896,cluster_2455590523_389713_47212064,0,2,0,0,y,r,2.0,Non-Congested,Congested
2896,cluster_2461783448_38980632_5243070374,11,9,11,9,G,r,7.0,Congested,Non-Congested
2896,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2896,cluster_2461880136_4910664147_50607912_8131882097,1,1,1,0,r,y,1.0,Non-Congested,Non-Congested
2897,132200274,0,3,0,3,r,G,4.0,Non-Congested,Congested
2897,181747232,3,1,0,0,r,G,0.0,Non-Congested,Non-Congested
2897,cluster_1420096799_47154676,0,1,0,1,r,r,3.0,Non-Congested,Non-Congested
2897,cluster_181310323_5380872437,1,0,0,0,y,r,3.0,Non-Congested,Non-Congested
2897,cluster_2455590523_389713_47212064,0,2,0,1,y,r,1.0,Non-Congested,Congested
2897,cluster_2461783448_38980632_5243070374,11,9,11,9,G,r,6.0,Congested,Non-Congested
2897,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2897,cluster_2461880136_4910664147_50607912_8131882097,1,1,1,0,r,y,0.0,Non-Congested,Non-Congested
2898,132200274,0,3,0,3,r,G,3.0,Non-Congested,Congested
2898,181747232,3,1,0,0,r,y,3.0,Non-Congested,Non-Congested
2898,cluster_1420096799_47154676,0,1,0,1,r,r,2.0,Non-Congested,Non-Congested
2898,cluster_181310323_5380872437,1,0,0,0,y,r,2.0,Non-Congested,Non-Congested
2898,cluster_2455590523_389713_47212064,0,2,0,1,y,r,0.0,Non-Congested,Congested
2898,cluster_2461783448_38980632_5243070374,11,9,11,9,G,r,5.0,Congested,Non-Congested
2898,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2898,cluster_2461880136_4910664147_50607912_8131882097,1,3,1,0,r,r,0.0,Non-Congested,Non-Congested
2899,132200274,0,3,0,3,r,G,2.0,Non-Congested,Congested
2899,181747232,3,1,0,0,r,y,2.0,Non-Congested,Non-Congested
2899,cluster_1420096799_47154676,0,1,0,1,r,r,1.0,Non-Congested,Non-Congested
2899,cluster_2455590523_389713_47212064,0,3,0,1,r,r,6.0,Non-Congested,Congested
2899,cluster_2461783448_38980632_5243070374,11,9,11,9,G,r,4.0,Congested,Non-Congested
2899,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2899,cluster_2461880136_4910664147_50607912_8131882097,0,3,0,0,G,r,4.0,Non-Congested,Non-Congested
2900,132200274,0,3,0,3,r,G,1.0,Non-Congested,Congested
2900,181747232,3,1,0,0,r,y,1.0,Non-Congested,Non-Congested
2900,cluster_1420096799_47154676,0,1,0,1,r,r,0.0,Non-Congested,Non-Congested
2900,cluster_2455590523_389713_47212064,0,3,0,2,r,r,5.0,Non-Congested,Congested
2900,cluster_2461783448_38980632_5243070374,11,9,11,9,G,r,3.0,Congested,Non-Congested
2900,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2900,cluster_2461880136_4910664147_50607912_8131882097,0,4,0,0,G,r,3.0,Non-Congested,Non-Congested
2901,132200274,0,3,0,3,r,G,0.0,Non-Congested,Congested
2901,181747232,3,1,0,0,r,y,0.0,Non-Congested,Non-Congested
2901,cluster_2455590523_389713_47212064,0,3,0,2,r,r,4.0,Non-Congested,Congested
2901,cluster_2461783448_38980632_5243070374,11,9,11,9,G,r,2.0,Congested,Non-Congested
2901,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2901,cluster_2461880136_4910664147_50607912_8131882097,0,4,0,0,G,r,2.0,Non-Congested,Non-Congested
2902,132200274,0,3,0,3,r,y,2.0,Non-Congested,Congested
2902,181747232,2,0,0,0,G,r,6.0,Non-Congested,Non-Congested
2902,cluster_2455590523_389713_47212064,0,3,0,2,r,r,3.0,Non-Congested,Congested
2902,cluster_2461783448_38980632_5243070374,11,9,11,9,G,r,1.0,Congested,Non-Congested
2902,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2902,cluster_2461880136_4910664147_50607912_8131882097,0,5,0,0,G,r,1.0,Non-Congested,Non-Congested
2903,132200274,0,3,0,3,r,y,1.0,Non-Congested,Congested
2903,181747232,2,0,0,0,G,r,5.0,Non-Congested,Non-Congested
2903,cluster_2455590523_389713_47212064,0,3,0,2,r,r,2.0,Non-Congested,Congested
2903,cluster_2461783448_38980632_5243070374,11,9,11,9,G,r,0.0,Congested,Non-Congested
2903,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2903,cluster_2461880136_4910664147_50607912_8131882097,0,6,0,0,G,r,0.0,Non-Congested,Non-Congested
2904,132200274,0,3,0,3,r,y,0.0,Non-Congested,Congested
2904,181747232,2,0,0,0,G,r,4.0,Non-Congested,Non-Congested
2904,cluster_2455590523_389713_47212064,0,4,0,2,r,r,1.0,Non-Congested,Congested
2904,cluster_2461783448_38980632_5243070374,11,9,11,9,y,r,4.0,Congested,Non-Congested
2904,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2904,cluster_2461880136_4910664147_50607912_8131882097,0,7,0,0,y,r,2.0,Non-Congested,Non-Congested
2905,132200274,0,3,0,3,G,r,4.0,Non-Congested,Congested
2905,181747232,2,0,0,0,G,r,3.0,Non-Congested,Non-Congested
2905,cluster_2455590523_389713_47212064,0,4,0,2,r,r,0.0,Non-Congested,Congested
2905,cluster_2461783448_38980632_5243070374,11,9,11,9,y,r,3.0,Congested,Non-Congested
2905,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2905,cluster_2461880136_4910664147_50607912_8131882097,0,7,0,0,y,r,1.0,Non-Congested,Non-Congested
2906,132200274,0,3,0,3,G,r,3.0,Non-Congested,Congested
2906,181747232,2,0,0,0,G,r,2.0,Non-Congested,Non-Congested
2906,cluster_1420096799_47154676,2,0,0,0,r,G,1.0,Non-Congested,Non-Congested
2906,cluster_181310323_5380872437,1,0,0,0,r,y,3.0,Non-Congested,Non-Congested
2906,cluster_2455590523_389713_47212064,0,3,0,2,r,r,1.0,Non-Congested,Congested
2906,cluster_2461783448_38980632_5243070374,11,9,11,9,y,r,2.0,Congested,Non-Congested
2906,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2906,cluster_2461880136_4910664147_50607912_8131882097,0,7,0,1,y,r,0.0,Non-Congested,Non-Congested
2907,132200274,0,3,0,3,G,r,2.0,Non-Congested,Congested
2907,181747232,2,0,0,0,G,r,1.0,Non-Congested,Non-Congested
2907,cluster_1420096799_47154676,2,0,0,0,r,G,0.0,Non-Congested,Non-Congested
2907,cluster_181310323_5380872437,1,0,0,0,r,y,2.0,Non-Congested,Non-Congested
2907,cluster_2455590523_389713_47212064,0,3,0,2,r,r,0.0,Non-Congested,Congested
2907,cluster_2461783448_38980632_5243070374,11,9,11,9,y,r,1.0,Congested,Non-Congested
2907,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2907,cluster_2461880136_4910664147_50607912_8131882097,0,7,0,0,r,G,4.0,Non-Congested,Non-Congested
2908,132200274,0,3,0,3,G,r,1.0,Non-Congested,Congested
2908,181747232,1,0,0,0,G,r,0.0,Non-Congested,Non-Congested
2908,cluster_1420096799_47154676,2,0,0,0,r,y,3.0,Non-Congested,Non-Congested
2908,cluster_181310323_5380872437,1,0,0,0,r,y,1.0,Non-Congested,Non-Congested
2908,cluster_2455590523_389713_47212064,0,3,0,2,r,r,0.0,Non-Congested,Congested
2908,cluster_2461783448_38980632_5243070374,11,9,11,9,y,r,0.0,Congested,Non-Congested
2908,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2908,cluster_2461880136_4910664147_50607912_8131882097,0,6,0,0,r,G,3.0,Non-Congested,Non-Congested
2909,132200274,0,3,0,3,G,r,0.0,Non-Congested,Congested
2909,181747232,1,0,0,0,y,r,3.0,Non-Congested,Non-Congested
2909,cluster_1420096799_47154676,2,0,0,0,r,y,2.0,Non-Congested,Non-Congested
2909,cluster_181310323_5380872437,1,0,0,0,r,y,0.0,Non-Congested,Non-Congested
2909,cluster_2455590523_389713_47212064,0,4,0,2,r,r,1.0,Non-Congested,Congested
2909,cluster_2461783448_38980632_5243070374,11,9,11,9,r,G,4.0,Congested,Non-Congested
2909,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
2909,cluster_2461880136_4910664147_50607912_8131882097,0,5,0,0,r,G,2.0,Non-Congested,Non-Congested
2910,132200274,0,3,0,3,G,r,1.0,Non-Congested,Congested
2910,181747232,1,0,0,0,y,r,2.0,Non-Congested,Non-Congested
2910,cluster_1420096799_47154676,2,0,0,0,r,y,1.0,Non-Congested,Non-Congested
2910,cluster_181310323_5380872437,1,0,0,0,G,r,6.0,Non-Congested,Non-Congested
2910,cluster_2455590523_389713_47212064,0,4,0,2,r,r,0.0,Non-Congested,Congested
2910,cluster_2461783448_38980632_5243070374,11,9,11,9,r,G,3.0,Congested,Non-Congested
2910,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,0.0,Non-Congested,Congested
2910,cluster_2461880136_4910664147_50607912_8131882097,0,5,0,0,r,G,1.0,Non-Congested,Non-Congested
2911,132200274,0,3,0,3,G,r,0.0,Non-Congested,Congested
2911,181747232,1,0,0,0,y,r,1.0,Non-Congested,Non-Congested
2911,cluster_1420096799_47154676,2,0,0,0,r,y,0.0,Non-Congested,Non-Congested
2911,cluster_2455590523_389713_47212064,1,3,0,2,r,r,1.0,Non-Congested,Congested
2911,cluster_2461783448_38980632_5243070374,11,9,11,9,r,G,2.0,Congested,Non-Congested
2911,cluster_2461880040_2461880142_8131892137,0,2,0,2,r,r,1.0,Non-Congested,Congested
